name,tempmax,tempmin,feelslikemax,feelslikemin,humidity,precip,precipprob,precipcover,windspeed,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,description,day,month,year,sunset_time,sunrise_time,avg_temp,avg_feelsliketemp,dew_point,Overcast,Partially cloudy,Rain,"Rain, Overcast","Rain, Partially cloudy",season
"Port of Spain, Trinidad, Trinidad And Tobago",31.166666666666668,23.666666666666664,33.833333333333336,23.666666666666664,73.5,,0,0.0,12.8,87.3,10.0,,,,0.96,Partly cloudy throughout the day.,3,4,2000,18:16:53,06:01:36,26.944444444444443,27.944444444444443,21.5,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,21.055555555555557,35.888888888888886,21.055555555555557,77.4,,0,0.0,12.8,74.2,9.1,,,,0.0,Partly cloudy throughout the day.,4,4,2000,18:16:53,06:01:01,26.77777777777778,28.444444444444443,22.055555555555557,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.055555555555557,23.833333333333336,36.388888888888886,23.833333333333336,86.9,,0,0.0,11.4,82.4,6.6,,,,0.03,Partly cloudy throughout the day.,5,4,2000,18:16:53,06:00:26,26.333333333333336,28.166666666666668,23.833333333333336,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.833333333333332,35.888888888888886,24.833333333333332,78.3,,0,0.0,16.1,71.3,8.8,,,,0.07,Partly cloudy throughout the day.,6,4,2000,18:16:54,05:59:52,27.77777777777778,29.72222222222222,23.277777777777782,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.055555555555557,34.666666666666664,24.055555555555557,75.1,,0,0.0,16.1,63.8,9.3,,,,0.1,Partly cloudy throughout the day.,7,4,2000,18:16:54,05:59:18,27.22222222222222,28.555555555555557,22.11111111111111,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,23.055555555555557,35.0,23.055555555555557,75.5,,0,0.0,16.1,53.3,9.1,,,,0.14,Partly cloudy throughout the day.,8,4,2000,18:16:55,05:58:44,26.77777777777778,28.111111111111107,21.77777777777778,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,22.055555555555557,35.27777777777778,22.055555555555557,74.8,,0,0.0,12.8,58.7,9.0,,,,0.18,Partly cloudy throughout the day.,9,4,2000,18:16:56,05:58:10,26.833333333333332,28.22222222222222,21.666666666666668,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",27.055555555555557,23.055555555555557,29.72222222222222,23.055555555555557,92.4,,0,0.0,13.9,93.8,5.6,,,,0.21,Cloudy skies throughout the day.,10,4,2000,18:16:57,05:57:37,24.388888888888893,24.499999999999996,23.055555555555557,1,0,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.333333333333332,22.83333333333333,34.27777777777778,22.83333333333333,81.1,,0,0.0,18.3,94.1,7.8,,,,0.25,Cloudy skies throughout the day.,11,4,2000,18:16:59,05:57:04,26.055555555555557,27.277777777777775,22.38888888888889,1,0,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.833333333333332,33.833333333333336,24.833333333333332,73.1,,0,0.0,17.2,85.8,8.5,,,,0.28,Partly cloudy throughout the day.,12,4,2000,18:17:00,05:56:32,27.11111111111111,28.333333333333332,21.666666666666668,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,23.055555555555557,33.833333333333336,23.055555555555557,73.3,,0,0.0,19.5,80.0,9.1,,,,0.32,Partly cloudy throughout the day.,13,4,2000,18:17:02,05:56:00,26.833333333333332,28.000000000000004,21.38888888888889,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.055555555555557,34.666666666666664,24.055555555555557,78.8,,0,0.0,18.3,66.8,7.6,,,,0.35,Partly cloudy throughout the day.,14,4,2000,18:17:04,05:55:28,26.666666666666668,28.111111111111107,22.555555555555554,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",29.055555555555557,23.555555555555557,33.72222222222222,23.555555555555557,88.8,,0,0.0,19.5,87.8,5.4,,,,0.39,Partly cloudy throughout the day.,15,4,2000,18:17:07,05:54:57,25.38888888888889,25.777777777777782,23.388888888888886,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.333333333333332,25.055555555555554,34.388888888888886,25.055555555555554,76.0,,0,0.0,23.0,61.3,7.3,,,,0.43,Partly cloudy throughout the day.,16,4,2000,18:17:10,05:54:26,27.5,29.22222222222222,22.722222222222225,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,23.833333333333336,36.666666666666664,23.833333333333336,78.8,,0,0.0,20.8,65.5,6.5,,,,0.46,Partly cloudy throughout the day.,17,4,2000,18:17:12,05:53:55,27.11111111111111,28.944444444444443,22.944444444444443,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.055555555555557,35.611111111111114,24.055555555555557,79.5,,0,0.0,17.2,61.3,7.0,,,,0.5,Partly cloudy throughout the day.,18,4,2000,18:17:16,05:53:25,27.055555555555557,28.666666666666668,23.000000000000004,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.055555555555557,34.666666666666664,24.055555555555557,74.4,,0,0.0,19.5,48.8,8.1,,,,0.53,Partly cloudy throughout the day.,19,4,2000,18:17:19,05:52:56,27.333333333333332,28.77777777777778,22.16666666666667,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.666666666666668,24.055555555555557,35.5,24.055555555555557,74.1,,0,0.0,19.5,63.9,8.0,,,,0.56,Partly cloudy throughout the day.,20,4,2000,18:17:23,05:52:27,27.555555555555554,29.11111111111111,22.22222222222222,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.333333333333332,23.833333333333336,34.44444444444444,23.833333333333336,75.9,,0,0.0,16.1,84.8,7.8,,,,0.59,Partly cloudy throughout the day.,21,4,2000,18:17:27,05:51:59,26.888888888888893,28.22222222222222,21.999999999999996,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.66666666666667,37.05555555555556,24.66666666666667,77.7,,0,0.0,16.1,85.7,6.2,,,,0.63,Partly cloudy throughout the day.,22,4,2000,18:17:32,05:51:31,27.61111111111111,29.666666666666668,23.166666666666668,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.66666666666667,36.888888888888886,24.66666666666667,76.9,,0,0.0,17.2,77.4,7.2,,,,0.66,Partly cloudy throughout the day.,23,4,2000,18:17:37,05:51:04,27.722222222222225,29.944444444444443,23.111111111111107,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.166666666666664,25.055555555555554,36.833333333333336,25.055555555555554,76.7,,0,0.0,18.3,69.5,6.3,,,,0.69,Partly cloudy throughout the day.,24,4,2000,18:17:42,05:50:37,27.722222222222225,29.72222222222222,23.055555555555557,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,25.055555555555554,36.888888888888886,25.055555555555554,73.5,,0,0.0,18.3,42.2,5.2,,,,0.72,Partly cloudy throughout the day.,25,4,2000,18:17:48,05:50:11,27.944444444444443,29.77777777777778,22.5,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.66666666666667,34.666666666666664,24.66666666666667,74.3,,0,0.0,19.5,74.2,3.7,,,,0.75,Partly cloudy throughout the day.,26,4,2000,18:17:53,05:49:46,27.722222222222225,29.5,22.5,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.055555555555557,35.888888888888886,24.055555555555557,75.5,,0,0.0,17.2,57.0,4.9,,,,0.79,Partly cloudy throughout the day.,27,4,2000,18:18:00,05:49:21,27.444444444444446,29.22222222222222,22.5,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.333333333333332,23.055555555555557,34.44444444444444,23.055555555555557,74.1,,0,0.0,16.1,35.0,6.4,,,,0.82,Partly cloudy throughout the day.,28,4,2000,18:18:06,05:48:57,27.11111111111111,28.333333333333332,21.722222222222218,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,23.055555555555557,34.27777777777778,23.055555555555557,73.3,,0,0.0,16.1,34.3,7.6,,,,0.85,Partly cloudy throughout the day.,29,4,2000,18:18:13,05:48:33,26.944444444444443,28.055555555555557,21.333333333333336,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,23.055555555555557,35.0,23.055555555555557,74.4,,0,0.0,15.0,44.3,8.8,,,,0.89,Partly cloudy throughout the day.,30,4,2000,18:18:21,05:48:11,26.999999999999996,28.111111111111107,21.666666666666668,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",33.05555555555556,23.055555555555557,37.166666666666664,23.055555555555557,76.1,,0,0.0,16.1,51.9,8.8,,,,0.92,Partly cloudy throughout the day.,1,5,2000,18:18:29,05:47:48,27.11111111111111,28.72222222222222,22.11111111111111,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.833333333333336,24.055555555555557,36.0,24.055555555555557,73.9,,0,0.0,16.1,46.5,7.2,,,,0.95,Partly cloudy throughout the day.,2,5,2000,18:18:37,05:47:27,27.944444444444443,29.833333333333332,22.5,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.66666666666667,36.666666666666664,24.66666666666667,84.5,,0,0.0,16.1,71.7,5.7,,,,0.98,Partly cloudy throughout the day.,3,5,2000,18:18:45,05:47:06,27.11111111111111,29.444444444444443,24.166666666666668,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.66666666666667,36.666666666666664,24.66666666666667,85.9,,0,0.0,16.1,76.0,6.3,,,,0.0,Partly cloudy throughout the day.,4,5,2000,18:18:54,05:46:46,26.722222222222218,28.833333333333332,24.055555555555557,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",23.055555555555557,23.055555555555557,23.055555555555557,23.055555555555557,94.1,,0,0.0,0.0,90.0,6.8,,,,0.09,Clearing in the afternoon.,6,5,2000,18:19:13,05:46:09,23.055555555555557,23.055555555555557,22.055555555555557,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,23.055555555555557,35.611111111111114,23.055555555555557,86.5,,0,0.0,13.9,70.0,8.6,,,,0.16,Partly cloudy throughout the day.,8,5,2000,18:19:34,05:45:34,25.666666666666668,26.888888888888893,23.000000000000004,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",28.333333333333332,24.055555555555557,33.22222222222222,24.055555555555557,90.5,,0,0.0,13.9,93.8,4.0,,,,0.26,Cloudy skies throughout the day.,11,5,2000,18:20:07,05:44:47,25.944444444444443,26.888888888888893,24.222222222222218,1,0,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,25.055555555555554,38.05555555555556,25.055555555555554,81.8,,0,0.0,11.4,90.0,6.9,,,,0.3,Partly cloudy throughout the day.,12,5,2000,18:20:19,05:44:34,27.61111111111111,29.944444444444443,24.0,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.055555555555557,36.888888888888886,24.055555555555557,80.5,,0,0.0,15.0,42.5,8.8,,,,0.34,Partly cloudy throughout the day.,13,5,2000,18:20:31,05:44:20,27.38888888888889,29.27777777777778,23.5,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.833333333333332,24.055555555555557,36.94444444444444,24.055555555555557,78.5,,0,0.0,18.3,82.3,7.5,,,,0.37,Partly cloudy throughout the day.,14,5,2000,18:20:44,05:44:08,27.61111111111111,30.11111111111111,23.388888888888886,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",27.055555555555557,24.555555555555557,30.22222222222222,24.555555555555557,89.0,,0,0.0,6.9,83.3,6.8,,,,0.41,Clearing in the afternoon.,15,5,2000,18:20:57,05:43:57,25.72222222222222,26.055555555555557,23.72222222222222,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,23.833333333333336,38.05555555555556,23.833333333333336,78.3,,0,0.0,17.2,88.3,5.7,,,,0.44,Partly cloudy throughout the day.,16,5,2000,18:21:10,05:43:46,27.77777777777778,30.055555555555557,23.388888888888886,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",33.05555555555556,24.055555555555557,37.166666666666664,24.055555555555557,78.0,,0,0.0,16.1,67.5,6.5,,,,0.48,Partly cloudy throughout the day.,17,5,2000,18:21:23,05:43:36,27.77777777777778,29.88888888888889,23.22222222222222,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,22.666666666666668,36.72222222222222,22.666666666666668,73.9,,0,0.0,15.0,57.1,8.2,,,,0.5,Partly cloudy throughout the day.,18,5,2000,18:21:37,05:43:27,27.944444444444443,30.0,22.61111111111111,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.333333333333336,24.055555555555557,38.44444444444444,24.055555555555557,78.8,,0,0.0,15.0,76.7,6.9,,,,0.54,Partly cloudy throughout the day.,19,5,2000,18:21:51,05:43:19,28.000000000000004,31.055555555555557,23.77777777777778,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.333333333333336,24.055555555555557,38.44444444444444,24.055555555555557,81.9,,0,0.0,16.1,76.8,6.6,,,,0.58,Partly cloudy throughout the day.,20,5,2000,18:22:06,05:43:11,27.38888888888889,29.88888888888889,23.833333333333336,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,25.055555555555554,38.05555555555556,25.055555555555554,80.0,,0,0.0,16.1,90.0,6.4,,,,0.61,Partly cloudy throughout the day.,21,5,2000,18:22:20,05:43:05,28.055555555555557,30.944444444444443,24.055555555555557,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",33.05555555555556,25.055555555555554,38.22222222222222,25.055555555555554,76.7,,0,0.0,16.1,62.1,7.1,,,,0.64,Partly cloudy throughout the day.,22,5,2000,18:22:35,05:42:59,28.333333333333332,30.833333333333332,23.555555555555557,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.055555555555557,36.666666666666664,24.055555555555557,86.3,,0,0.0,15.0,82.4,6.3,,,,0.68,Partly cloudy throughout the day.,23,5,2000,18:22:50,05:42:54,26.444444444444443,27.944444444444443,23.88888888888889,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.055555555555557,24.055555555555557,36.333333333333336,24.055555555555557,89.8,,0,0.0,10.3,70.8,6.4,,,,0.71,Partly cloudy throughout the day.,24,5,2000,18:23:06,05:42:49,26.444444444444443,28.666666666666668,24.61111111111111,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.055555555555557,35.888888888888886,24.055555555555557,75.4,,0,0.0,16.1,67.4,9.2,,,,0.74,Partly cloudy throughout the day.,25,5,2000,18:23:21,05:42:46,27.77777777777778,29.444444444444443,22.666666666666668,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.166666666666664,25.833333333333332,36.888888888888886,25.833333333333332,71.7,,0,0.0,18.3,80.9,8.6,,,,0.75,Partly cloudy throughout the day.,26,5,2000,18:23:37,05:42:43,28.444444444444443,30.61111111111111,22.666666666666668,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",33.05555555555556,23.333333333333332,38.22222222222222,23.333333333333332,77.6,,0,0.0,15.0,69.6,8.1,,,,0.81,Partly cloudy throughout the day.,27,5,2000,18:23:53,05:42:41,28.111111111111107,30.666666666666668,23.5,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.66666666666667,38.05555555555556,24.66666666666667,86.6,,0,0.0,15.0,70.9,6.4,,,,0.84,Partly cloudy throughout the day.,28,5,2000,18:24:09,05:42:40,26.944444444444443,29.0,24.333333333333332,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",29.055555555555557,25.055555555555554,34.666666666666664,25.055555555555554,90.7,,0,0.0,11.4,92.9,5.4,,,,0.87,Cloudy skies throughout the day.,29,5,2000,18:24:25,05:42:40,26.333333333333336,27.333333333333332,24.66666666666667,1,0,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.055555555555557,24.055555555555557,36.333333333333336,24.055555555555557,90.2,,0,0.0,16.1,95.2,5.3,,,,0.91,Cloudy skies throughout the day.,30,5,2000,18:24:41,05:42:40,26.27777777777778,27.444444444444446,24.499999999999996,1,0,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.333333333333332,26.055555555555557,36.666666666666664,26.055555555555557,81.2,,0,0.0,17.2,77.5,5.1,,,,0.94,Partly cloudy throughout the day.,31,5,2000,18:24:58,05:42:41,28.000000000000004,31.22222222222222,24.333333333333332,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,25.166666666666668,38.05555555555556,25.166666666666668,80.7,,0,0.0,16.1,76.1,6.6,,,,0.97,Partly cloudy throughout the day.,1,6,2000,18:25:14,05:42:43,27.722222222222225,30.0,23.944444444444443,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.333333333333332,24.166666666666668,36.833333333333336,24.166666666666668,88.2,,0,0.0,21.9,80.4,5.9,,,,0.0,Partly cloudy throughout the day.,2,6,2000,18:25:30,05:42:45,26.22222222222222,27.38888888888889,24.055555555555557,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.666666666666668,24.055555555555557,37.888888888888886,24.055555555555557,85.0,,0,0.0,16.1,73.8,5.6,,,,0.04,Partly cloudy throughout the day.,3,6,2000,18:25:47,05:42:49,27.277777777777775,29.944444444444443,24.333333333333332,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.166666666666668,24.66666666666667,35.833333333333336,24.66666666666667,78.8,,0,0.0,19.5,60.9,5.3,,,,0.07,Partly cloudy throughout the day.,4,6,2000,18:26:03,05:42:53,27.83333333333333,29.944444444444443,23.555555555555557,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.166666666666664,25.055555555555554,38.05555555555556,25.055555555555554,76.0,,0,0.0,18.3,52.3,5.1,,,,0.11,Partly cloudy throughout the day.,5,6,2000,18:26:20,05:42:57,28.111111111111107,30.5,23.22222222222222,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.055555555555557,37.888888888888886,24.055555555555557,88.8,,0,0.0,13.9,75.8,6.5,,,,0.14,Partly cloudy throughout the day.,6,6,2000,18:26:36,05:43:03,26.611111111111114,28.77777777777778,24.555555555555557,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",28.055555555555557,23.833333333333336,32.05555555555556,23.833333333333336,91.6,,0,0.0,13.9,96.3,5.1,,,,0.18,Cloudy skies throughout the day.,7,6,2000,18:26:53,05:43:08,25.611111111111107,26.555555555555557,24.111111111111114,1,0,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",29.055555555555557,24.055555555555557,34.666666666666664,24.055555555555557,90.4,,0,0.0,13.9,87.5,5.7,,,,0.25,Partly cloudy throughout the day.,8,6,2000,18:27:09,05:43:15,25.944444444444443,27.5,24.222222222222218,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.66666666666667,36.666666666666664,24.66666666666667,81.0,,0,0.0,18.3,84.8,6.4,,,,0.25,Partly cloudy throughout the day.,9,6,2000,18:27:25,05:43:22,27.38888888888889,29.666666666666668,23.666666666666664,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.055555555555557,36.888888888888886,24.055555555555557,74.1,,0,0.0,15.0,69.6,7.7,,,,0.28,Partly cloudy throughout the day.,10,6,2000,18:27:41,05:43:30,27.77777777777778,29.666666666666668,22.444444444444446,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",28.055555555555557,24.055555555555557,33.72222222222222,24.055555555555557,92.3,,0,0.0,16.1,85.4,6.0,,,,0.32,Partly cloudy throughout the day.,11,6,2000,18:27:57,05:43:38,26.055555555555557,27.722222222222225,24.72222222222222,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.333333333333332,25.055555555555554,35.611111111111114,25.055555555555554,78.6,,0,0.0,16.1,87.4,6.8,,,,0.35,Partly cloudy throughout the day.,12,6,2000,18:28:13,05:43:47,27.722222222222225,30.22222222222222,23.5,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",29.666666666666668,25.055555555555554,34.94444444444444,25.055555555555554,82.2,,0,0.0,20.8,81.3,5.6,,,,0.39,Partly cloudy throughout the day.,13,6,2000,18:28:28,05:43:57,27.333333333333332,30.11111111111111,24.0,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.055555555555557,35.22222222222222,24.055555555555557,74.6,,0,0.0,21.9,66.7,7.6,,,,0.42,Partly cloudy throughout the day.,14,6,2000,18:28:43,05:44:07,27.555555555555554,29.166666666666668,22.333333333333332,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.055555555555557,23.555555555555557,35.22222222222222,23.555555555555557,88.4,,0,0.0,20.8,81.7,6.0,,,,0.46,Partly cloudy throughout the day.,15,6,2000,18:28:58,05:44:17,25.833333333333332,26.888888888888893,23.666666666666664,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.833333333333332,37.888888888888886,24.833333333333332,88.1,,0,0.0,17.2,80.0,5.4,,,,0.5,Partly cloudy throughout the day.,16,6,2000,18:29:13,05:44:28,27.055555555555557,29.5,24.833333333333332,0,1,0,0,0,Dry
